time,latitude,longitude,sst,source,wpp_hint
2023-01-16 00:00:00+00:00,5.0208306,98.47917,29.095,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,98.64584,28.7,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,98.81251,28.895,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,98.97917,28.855,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,99.14584,29.055,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,99.31251,28.25,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,99.47917,28.53,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,99.64584,28.35,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,99.81251,28.595,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,99.97917,29.46,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,100.14584,29.61,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,100.31251,29.7,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,100.64584,30.335,NOAA_ERDDAP,WPP_571_Selat_Malaka
2023-01-16 00:00:00+00:00,5.0208306,102.64584,28.005,NOAA_ERDDAP,WPP_571_Selat_Malaka
